date,Original TLAQ,Beta>1.00; SVXY x0.75,Beta>1.00; SVXY x0.50,Beta>1.25; SVXY x0.75,Beta>1.25; SVXY x0.50,Beta>1.50; SVXY x0.75,Beta>1.50; SVXY x0.50,Beta>1.50; SVXY x0.00,Prior joint-down; SVXY x0.75,Prior joint-down; SVXY x0.50,Prior joint-down; SVXY x0.00
2012-01-26,0.008546245416926952,0.008546245416926952,0.008546245416926952,0.008546245416926952,0.008546245416926952,0.008546245416926952,0.008546245416926952,0.008546245416926952,0.008546245416926952,0.008546245416926952,0.008546245416926952
2012-01-27,0.010088590239830572,0.010088590239830572,0.010088590239830572,0.010088590239830572,0.010088590239830572,0.010088590239830572,0.010088590239830572,0.010088590239830572,0.010088590239830572,0.010088590239830572,0.010088590239830572
2012-01-30,0.0028936223930122055,0.0028936223930122055,0.0028936223930122055,0.0028936223930122055,0.0028936223930122055,0.0028936223930122055,0.0028936223930122055,0.0028936223930122055,0.0028936223930122055,0.0028936223930122055,0.0028936223930122055
2012-01-31,0.015004748302419473,0.015004748302419473,0.015004748302419473,0.015004748302419473,0.015004748302419473,0.015004748302419473,0.015004748302419473,0.015004748302419473,0.015004748302419473,0.015004748302419473,0.015004748302419473
2012-02-01,0.020023203752624345,0.020023203752624345,0.020023203752624345,0.020023203752624345,0.020023203752624345,0.020023203752624345,0.020023203752624345,0.020023203752624345,0.020023203752624345,0.020023203752624345,0.020023203752624345
2012-02-02,0.012281692100126442,0.012281692100126442,0.012281692100126442,0.012281692100126442,0.012281692100126442,0.012281692100126442,0.012281692100126442,0.012281692100126442,0.012281692100126442,0.012281692100126442,0.012281692100126442
2012-02-03,0.017282763526594327,0.017282763526594327,0.017282763526594327,0.017282763526594327,0.017282763526594327,0.017282763526594327,0.017282763526594327,0.017282763526594327,0.017282763526594327,0.017282763526594327,0.017282763526594327
2012-02-06,0.0005800023359313743,0.0005800023359313743,0.0005800023359313743,0.0005800023359313743,0.0005800023359313743,0.0005800023359313743,0.0005800023359313743,0.0005800023359313743,0.0005800023359313743,0.0005800023359313743,0.0005800023359313743
2012-02-07,0.006856760983720513,0.006856760983720513,0.006856760983720513,0.006856760983720513,0.006856760983720513,0.006856760983720513,0.006856760983720513,0.006856760983720513,0.006856760983720513,0.006856760983720513,0.006856760983720513
2012-02-08,-0.0033124504533926123,-0.0033124504533926123,-0.0033124504533926123,-0.0033124504533926123,-0.0033124504533926123,-0.0033124504533926123,-0.0033124504533926123,-0.0033124504533926123,-0.0033124504533926123,-0.0033124504533926123,-0.0033124504533926123
2012-02-09,-0.014265137322874825,-0.014265137322874825,-0.014265137322874825,-0.014265137322874825,-0.014265137322874825,-0.014265137322874825,-0.014265137322874825,-0.014265137322874825,-0.014265137322874825,-0.014265137322874825,-0.014265137322874825
2012-02-10,-0.015730995098951348,-0.015730995098951348,-0.015730995098951348,-0.015730995098951348,-0.015730995098951348,-0.015730995098951348,-0.015730995098951348,-0.015730995098951348,-0.015730995098951348,-0.015730995098951348,-0.015730995098951348
2012-02-13,0.021955217864548134,0.021955217864548134,0.021955217864548134,0.021955217864548134,0.021955217864548134,0.021955217864548134,0.021955217864548134,0.021955217864548134,0.021955217864548134,0.021955217864548134,0.021955217864548134
2012-02-14,-0.0052103041321342625,-0.0052103041321342625,-0.0052103041321342625,-0.0052103041321342625,-0.0052103041321342625,-0.0052103041321342625,-0.0052103041321342625,-0.0052103041321342625,-0.0052103041321342625,-0.0052103041321342625,-0.0052103041321342625
2012-02-15,-0.011168537333378293,-0.011168537333378293,-0.011168537333378293,-0.011168537333378293,-0.011168537333378293,-0.011168537333378293,-0.011168537333378293,-0.011168537333378293,-0.011168537333378293,-0.011168537333378293,-0.011168537333378293
2012-02-16,0.007846441828005266,0.007846441828005266,0.007846441828005266,0.007846441828005266,0.007846441828005266,0.007846441828005266,0.007846441828005266,0.007846441828005266,0.007846441828005266,0.007846441828005266,0.007846441828005266
2012-02-17,0.001485828574338908,0.001485828574338908,0.001485828574338908,0.001485828574338908,0.001485828574338908,0.001485828574338908,0.001485828574338908,0.001485828574338908,0.001485828574338908,0.001485828574338908,0.001485828574338908
2012-02-21,0.003988424485521117,0.003988424485521117,0.003988424485521117,0.003988424485521117,0.003988424485521117,0.003988424485521117,0.003988424485521117,0.003988424485521117,0.003988424485521117,0.003988424485521117,0.003988424485521117
2012-02-22,0.015033325254076909,0.015033325254076909,0.015033325254076909,0.015033325254076909,0.015033325254076909,0.015033325254076909,0.015033325254076909,0.015033325254076909,0.015033325254076909,0.015033325254076909,0.015033325254076909
2012-02-23,0.01507719029557735,0.01507719029557735,0.01507719029557735,0.01507719029557735,0.01507719029557735,0.01507719029557735,0.01507719029557735,0.01507719029557735,0.01507719029557735,0.01507719029557735,0.01507719029557735
2012-02-24,-0.006288051443297257,-0.006288051443297257,-0.006288051443297257,-0.006288051443297257,-0.006288051443297257,-0.006288051443297257,-0.006288051443297257,-0.006288051443297257,-0.006288051443297257,-0.006288051443297257,-0.006288051443297257
2012-02-27,0.001644342313547369,0.001644342313547369,0.001644342313547369,0.001644342313547369,0.001644342313547369,0.001644342313547369,0.001644342313547369,0.001644342313547369,0.001644342313547369,0.001644342313547369,0.001644342313547369
2012-02-28,0.0028140508357591895,0.0028140508357591895,0.0028140508357591895,0.0028140508357591895,0.0028140508357591895,0.0028140508357591895,0.0028140508357591895,0.0028140508357591895,0.0028140508357591895,0.0028140508357591895,0.0028140508357591895
2012-02-29,-0.02498443338002681,-0.02498443338002681,-0.02498443338002681,-0.02498443338002681,-0.02498443338002681,-0.02498443338002681,-0.02498443338002681,-0.02498443338002681,-0.02498443338002681,-0.02498443338002681,-0.02498443338002681
2012-03-01,0.017771676136122266,0.017771676136122266,0.017771676136122266,0.017771676136122266,0.017771676136122266,0.017771676136122266,0.017771676136122266,0.017771676136122266,0.017771676136122266,0.017771676136122266,0.017771676136122266
2012-03-02,-0.006715841524993512,-0.006715841524993512,-0.006715841524993512,-0.006715841524993512,-0.006715841524993512,-0.006715841524993512,-0.006715841524993512,-0.006715841524993512,-0.006461774970035147,-0.00620770841507678,-0.005699575305160048
2012-03-05,-0.00786283418487197,-0.00786283418487197,-0.00786283418487197,-0.00786283418487197,-0.00786283418487197,-0.00786283418487197,-0.00786283418487197,-0.00786283418487197,-0.00786283418487197,-0.00786283418487197,-0.00786283418487197
2012-03-06,-0.037936372454985996,-0.037936372454985996,-0.037936372454985996,-0.037936372454985996,-0.037936372454985996,-0.037936372454985996,-0.037936372454985996,-0.037936372454985996,-0.037936372454985996,-0.037936372454985996,-0.037936372454985996
2012-03-07,0.02083550463519321,0.02083550463519321,0.02083550463519321,0.02083550463519321,0.02083550463519321,0.02083550463519321,0.02083550463519321,0.02083550463519321,0.018820768288222184,0.016806031941251163,0.012776559247309114
2012-03-08,0.01560517076812825,0.01560517076812825,0.01560517076812825,0.01560517076812825,0.01560517076812825,0.01560517076812825,0.01560517076812825,0.01560517076812825,0.01560517076812825,0.01560517076812825,0.01560517076812825
2012-03-09,0.01151242245233124,0.01151242245233124,0.01151242245233124,0.01151242245233124,0.01151242245233124,0.01151242245233124,0.01151242245233124,0.01151242245233124,0.01151242245233124,0.01151242245233124,0.01151242245233124
2012-03-12,0.004347992802819705,0.004347992802819705,0.004347992802819705,0.004347992802819705,0.004347992802819705,0.004347992802819705,0.004347992802819705,0.004347992802819705,0.004347992802819705,0.004347992802819705,0.004347992802819705
2012-03-13,0.00434387230163042,0.00434387230163042,0.00434387230163042,0.00434387230163042,0.00434387230163042,0.00434387230163042,0.00434387230163042,0.00434387230163042,0.00434387230163042,0.00434387230163042,0.00434387230163042
2012-03-14,-0.029463164154478753,-0.029463164154478753,-0.029463164154478753,-0.029463164154478753,-0.029463164154478753,-0.029463164154478753,-0.029463164154478753,-0.029463164154478753,-0.02797219388185846,-0.026481223609238165,-0.023499283063997574
2012-03-15,0.011631463287724832,0.011631463287724832,0.011631463287724832,0.011631463287724832,0.011631463287724832,0.011631463287724832,0.011631463287724832,0.011631463287724832,0.011631463287724832,0.011631463287724832,0.011631463287724832
2012-03-16,0.0033295990286908625,0.0033295990286908625,0.0033295990286908625,0.0033295990286908625,0.0033295990286908625,0.0033295990286908625,0.0033295990286908625,0.0033295990286908625,0.00321062279674405,0.0030916465647972367,0.002853694100903611
2012-03-19,0.007173811497579405,0.007173811497579405,0.007173811497579405,0.007173811497579405,0.007173811497579405,0.007173811497579405,0.007173811497579405,0.007173811497579405,0.007173811497579405,0.007173811497579405,0.007173811497579405
2012-03-20,0.003942245890395186,0.003942245890395186,0.003942245890395186,0.003942245890395186,0.003942245890395186,0.003942245890395186,0.003942245890395186,0.003942245890395186,0.003942245890395186,0.003942245890395186,0.003942245890395186
2012-03-21,0.013866945589511988,0.011858185708786592,0.009849425828061194,0.013866945589511988,0.013866945589511988,0.013866945589511988,0.013866945589511988,0.013866945589511988,0.013866945589511988,0.013866945589511988,0.013866945589511988
2012-03-22,-0.008498489305734807,-0.007977999040371475,-0.00745750877500814,-0.008498489305734807,-0.008498489305734807,-0.008498489305734807,-0.008498489305734807,-0.008498489305734807,-0.008498489305734807,-0.008498489305734807,-0.008498489305734807
2012-03-23,0.025807143755000594,0.022697780416191724,0.019588417077382857,0.025807143755000594,0.025807143755000594,0.025807143755000594,0.025807143755000594,0.025807143755000594,0.025807143755000594,0.025807143755000594,0.025807143755000594
2012-03-26,0.027041501795850516,0.02262687213484381,0.018212242473837105,0.027041501795850516,0.027041501795850516,0.027041501795850516,0.027041501795850516,0.027041501795850516,0.027041501795850516,0.027041501795850516,0.027041501795850516
2012-03-27,-0.01320514278869882,-0.009252618037526509,-0.005300093286354194,-0.009252618037526509,-0.005300093286354194,-0.01320514278869882,-0.01320514278869882,-0.01320514278869882,-0.01320514278869882,-0.01320514278869882,-0.01320514278869882
2012-03-28,-0.008424883407061807,-0.008007243307644853,-0.007589603208227899,-0.008007243307644853,-0.007589603208227899,-0.008424883407061807,-0.008424883407061807,-0.008424883407061807,-0.008424883407061807,-0.008424883407061807,-0.008424883407061807
2012-03-29,0.008415593343697207,0.00821535615755195,0.008015118971406696,0.00821535615755195,0.008015118971406696,0.008415593343697207,0.008415593343697207,0.008415593343697207,0.008415593343697207,0.008415593343697207,0.008415593343697207
2012-03-30,-0.013657133401200765,-0.014437703722270042,-0.015218274043339319,-0.014437703722270042,-0.015218274043339319,-0.013657133401200765,-0.013657133401200765,-0.013657133401200765,-0.014437703722270042,-0.015218274043339319,-0.016779414685477875
2012-04-02,0.013685352995235081,0.013657585336294471,0.013629817677353861,0.013657585336294471,0.013629817677353861,0.013685352995235081,0.013685352995235081,0.013685352995235081,0.013685352995235081,0.013685352995235081,0.013685352995235081
2012-04-03,-0.016707178720336984,-0.016111385775145714,-0.015515592829954444,-0.016111385775145714,-0.015515592829954444,-0.016707178720336984,-0.016707178720336984,-0.016707178720336984,-0.016707178720336984,-0.016707178720336984,-0.016707178720336984
2012-04-04,-0.021797649964282104,-0.021007869676687087,-0.020218089389092073,-0.021007869676687087,-0.020218089389092073,-0.021797649964282104,-0.021797649964282104,-0.021797649964282104,-0.021797649964282104,-0.021797649964282104,-0.021797649964282104
2012-04-05,0.0003554872620131202,0.0011215719901103366,0.0018876567182075524,0.0011215719901103366,0.0018876567182075524,0.0003554872620131202,0.0003554872620131202,0.0003554872620131202,0.0011215719901103366,0.0018876567182075524,0.0034198261744019845
2012-04-09,-0.01564549929679487,-0.013654102130206701,-0.011662704963618532,-0.013654102130206701,-0.011662704963618532,-0.01564549929679487,-0.01564549929679487,-0.01564549929679487,-0.01564549929679487,-0.01564549929679487,-0.01564549929679487
2012-04-10,-0.022679847093031873,-0.020141998201163743,-0.017604149309295616,-0.020141998201163743,-0.017604149309295616,-0.022679847093031873,-0.022679847093031873,-0.022679847093031873,-0.022679847093031873,-0.022679847093031873,-0.022679847093031873
2012-04-11,0.004444732673541066,0.003428105456738724,0.002411478239936382,0.003428105456738724,0.002411478239936382,0.004444732673541066,0.004444732673541066,0.004444732673541066,0.004444732673541066,0.004444732673541066,0.004444732673541066
2012-04-12,0.030881227419239758,0.02720765143441863,0.023534075449597496,0.02720765143441863,0.023534075449597496,0.030881227419239758,0.030881227419239758,0.030881227419239758,0.030881227419239758,0.030881227419239758,0.030881227419239758
2012-04-13,-0.01824895679765008,-0.015526125877317557,-0.012803294956985033,-0.015526125877317557,-0.012803294956985033,-0.01824895679765008,-0.01824895679765008,-0.01824895679765008,-0.01824895679765008,-0.01824895679765008,-0.01824895679765008
2012-04-16,-0.0002636379161529939,-0.000921571561975915,-0.0015795052077988358,-0.000921571561975915,-0.0015795052077988358,-0.0002636379161529939,-0.0002636379161529939,-0.0002636379161529939,-0.0002636379161529939,-0.0002636379161529939,-0.0002636379161529939
2012-04-17,0.02191729891274398,0.019588612081996384,0.017259925251248788,0.019588612081996384,0.017259925251248788,0.02191729891274398,0.02191729891274398,0.02191729891274398,0.02191729891274398,0.02191729891274398,0.02191729891274398
2012-04-18,-0.007448357337275412,-0.00665971412827685,-0.005871070919278288,-0.00665971412827685,-0.005871070919278288,-0.00665971412827685,-0.005871070919278288,-0.004293784501281164,-0.00665971412827685,-0.005871070919278288,-0.004293784501281164
2012-04-19,-0.005024095203945414,-0.004700680770395474,-0.004377266336845534,-0.004700680770395474,-0.004377266336845534,-0.004700680770395474,-0.004377266336845534,-0.0037304374697456556,-0.005024095203945414,-0.005024095203945414,-0.005024095203945414
2012-04-20,0.0073463318213106065,0.005925753844574095,0.004505175867837585,0.005925753844574095,0.004505175867837585,0.005925753844574095,0.004505175867837585,0.001664019914364564,0.0073463318213106065,0.0073463318213106065,0.0073463318213106065
2012-04-23,-0.009425779816766826,-0.008108245492768718,-0.006790711168770608,-0.008108245492768718,-0.006790711168770608,-0.008108245492768718,-0.006790711168770608,-0.00415564252077439,-0.009425779816766826,-0.009425779816766826,-0.009425779816766826
2012-04-24,0.0027966334531280977,0.0019105282714239895,0.0010244230897198821,0.0019105282714239895,0.0010244230897198821,0.0027966334531280977,0.0027966334531280977,0.0027966334531280977,0.0027966334531280977,0.0027966334531280977,0.0027966334531280977
2012-04-25,0.021797735777889696,0.019767772516862195,0.01773780925583469,0.019767772516862195,0.01773780925583469,0.019767772516862195,0.01773780925583469,0.013677882733779689,0.021797735777889696,0.021797735777889696,0.021797735777889696
2012-04-26,0.018534384786673127,0.01739402840516563,0.016253672023658128,0.01739402840516563,0.016253672023658128,0.018534384786673127,0.018534384786673127,0.018534384786673127,0.018534384786673127,0.018534384786673127,0.018534384786673127
2012-04-27,0.003593937090651942,0.0035330832989588566,0.0034722295072657718,0.0035330832989588566,0.0034722295072657718,0.0035330832989588566,0.0034722295072657718,0.0033505219238796017,0.003593937090651942,0.003593937090651942,0.003593937090651942
2012-04-30,-0.006153987025840716,-0.005637255019907873,-0.005120523013975029,-0.005637255019907873,-0.005120523013975029,-0.005637255019907873,-0.005120523013975029,-0.004087059002109341,-0.006153987025840716,-0.006153987025840716,-0.006153987025840716
2012-05-01,0.00698664138385835,0.00575416170441495,0.00452168202497155,0.00575416170441495,0.00452168202497155,0.00575416170441495,0.00452168202497155,0.002056722666084751,0.00698664138385835,0.00698664138385835,0.00698664138385835
2012-05-02,-0.003942482704477433,-0.0036308743093560604,-0.003319265914234688,-0.0036308743093560604,-0.003319265914234688,-0.0036308743093560604,-0.003319265914234688,-0.0026960491239919433,-0.003942482704477433,-0.003942482704477433,-0.003942482704477433
2012-05-03,-0.01612902235924603,-0.015228733270234282,-0.014328444181222538,-0.015228733270234282,-0.014328444181222538,-0.015228733270234282,-0.014328444181222538,-0.012527866003199047,-0.01612902235924603,-0.01612902235924603,-0.01612902235924603
2012-05-04,-0.017492631756305523,-0.015607774366747113,-0.013722916977188703,-0.015607774366747113,-0.013722916977188703,-0.015607774366747113,-0.013722916977188703,-0.009953202198071885,-0.017492631756305523,-0.017492631756305523,-0.017492631756305523
2012-05-07,0.0015106432282007939,0.0009352983656977169,0.00035995350319463964,0.0009352983656977169,0.00035995350319463964,0.0009352983656977169,0.00035995350319463964,-0.0007907362218115145,0.0009352983656977169,0.00035995350319463964,-0.0007907362218115145
2012-05-08,-0.011488497454209063,-0.011138425512429478,-0.010788353570649892,-0.011138425512429478,-0.010788353570649892,-0.011138425512429478,-0.010788353570649892,-0.010088209687090722,-0.011488497454209063,-0.011488497454209063,-0.011488497454209063
2012-05-09,-0.016008418769406244,-0.014355763178216114,-0.012703107587025985,-0.014355763178216114,-0.012703107587025985,-0.014355763178216114,-0.012703107587025985,-0.009397796404645723,-0.016008418769406244,-0.016008418769406244,-0.016008418769406244
2012-05-10,0.006242996077164333,0.0049418121226127995,0.003640628168061267,0.0049418121226127995,0.003640628168061267,0.0049418121226127995,0.003640628168061267,0.001038260258958201,0.006242996077164333,0.006242996077164333,0.006242996077164333
2012-05-11,-0.0035890023069682702,-0.002919519272160485,-0.0022500362373526995,-0.002919519272160485,-0.0022500362373526995,-0.0035890023069682702,-0.0035890023069682702,-0.0035890023069682702,-0.0035890023069682702,-0.0035890023069682702,-0.0035890023069682702
2012-05-14,-0.0168487995251693,-0.01441893460849756,-0.01198906969182582,-0.01441893460849756,-0.01198906969182582,-0.0168487995251693,-0.0168487995251693,-0.0168487995251693,-0.0168487995251693,-0.0168487995251693,-0.0168487995251693
2012-05-15,-0.014696250724157983,-0.012786449984202006,-0.01087664924424603,-0.012786449984202006,-0.01087664924424603,-0.014696250724157983,-0.014696250724157983,-0.014696250724157983,-0.014696250724157983,-0.014696250724157983,-0.014696250724157983
2012-05-16,-0.00819347564852279,-0.006779666831706951,-0.005365858014891111,-0.006779666831706951,-0.005365858014891111,-0.006779666831706951,-0.005365858014891111,-0.0025382403812594326,-0.00819347564852279,-0.00819347564852279,-0.00819347564852279
2012-05-17,0.004850541385990484,0.006624738122092177,0.00839893485819387,0.006624738122092177,0.00839893485819387,0.006624738122092177,0.00839893485819387,0.011947328330397257,0.004850541385990484,0.004850541385990484,0.004850541385990484
2012-05-18,-0.01036178480337364,-0.007639296781132598,-0.004916808758891557,-0.007639296781132598,-0.004916808758891557,-0.007639296781132598,-0.004916808758891557,0.0005281672855905264,-0.01036178480337364,-0.01036178480337364,-0.01036178480337364
2012-05-21,0.029146134219840955,0.025001751747994176,0.020857369276147404,0.025001751747994176,0.020857369276147404,0.029146134219840955,0.029146134219840955,0.029146134219840955,0.029146134219840955,0.029146134219840955,0.029146134219840955
2012-05-22,-0.023670320167302143,-0.022012139299841933,-0.020353958432381726,-0.022012139299841933,-0.020353958432381726,-0.023670320167302143,-0.023670320167302143,-0.023670320167302143,-0.023670320167302143,-0.023670320167302143,-0.023670320167302143
2012-05-23,0.006959720923350122,0.006327279160987451,0.0056948373986247785,0.006327279160987451,0.0056948373986247785,0.006959720923350122,0.006959720923350122,0.006959720923350122,0.006959720923350122,0.006959720923350122,0.006959720923350122
2012-05-24,-0.0020169948039934532,-0.0017209043940721869,-0.0014248139841509205,-0.0017209043940721869,-0.0014248139841509205,-0.0020169948039934532,-0.0020169948039934532,-0.0020169948039934532,-0.0020169948039934532,-0.0020169948039934532,-0.0020169948039934532
2012-05-25,0.005669166834457301,0.005337390029638483,0.0050056132248196645,0.005337390029638483,0.0050056132248196645,0.005669166834457301,0.005669166834457301,0.005669166834457301,0.005669166834457301,0.005669166834457301,0.005669166834457301
2012-05-29,0.011078485302282672,0.010090284861334349,0.009102084420386028,0.010090284861334349,0.009102084420386028,0.011078485302282672,0.011078485302282672,0.011078485302282672,0.011078485302282672,0.011078485302282672,0.011078485302282672
2012-05-30,-0.002015657966320282,-0.0005040190658360307,0.0010076198346482199,-0.0005040190658360307,0.0010076198346482199,-0.002015657966320282,-0.002015657966320282,-0.002015657966320282,-0.002015657966320282,-0.002015657966320282,-0.002015657966320282
2012-05-31,0.0037643629492172073,0.004163270384722419,0.0045621778202276295,0.004163270384722419,0.0045621778202276295,0.0037643629492172073,0.0037643629492172073,0.0037643629492172073,0.0037643629492172073,0.0037643629492172073,0.0037643629492172073
2012-06-01,-0.0020339546022043967,0.0012139565825084672,0.004461867767221331,0.0012139565825084672,0.004461867767221331,-0.0020339546022043967,-0.0020339546022043967,-0.0020339546022043967,-0.0020339546022043967,-0.0020339546022043967,-0.0020339546022043967
2012-06-04,0.0037051316107347037,0.00215967169496843,0.0006142117792021561,0.0037051316107347037,0.0037051316107347037,0.0037051316107347037,0.0037051316107347037,0.0037051316107347037,0.0037051316107347037,0.0037051316107347037,0.0037051316107347037
2012-06-05,0.005273597133152771,0.00455989098945063,0.0038461848457484915,0.005273597133152771,0.005273597133152771,0.005273597133152771,0.005273597133152771,0.005273597133152771,0.005273597133152771,0.005273597133152771,0.005273597133152771
2012-06-06,0.024071453346290208,0.021257899879854054,0.018444346413417897,0.024071453346290208,0.024071453346290208,0.024071453346290208,0.024071453346290208,0.024071453346290208,0.021257899879854054,0.018444346413417897,0.012817239480545589
2012-06-07,-0.008944216435047144,-0.00935718519322365,-0.009770153951400155,-0.008944216435047144,-0.008944216435047144,-0.008944216435047144,-0.008944216435047144,-0.008944216435047144,-0.008944216435047144,-0.008944216435047144,-0.008944216435047144
2012-06-08,0.015454962021918041,0.013287280371759662,0.011119598721601282,0.015454962021918041,0.015454962021918041,0.015454962021918041,0.015454962021918041,0.015454962021918041,0.015454962021918041,0.015454962021918041,0.015454962021918041
2012-06-11,-0.01655132640003674,-0.0133559471409255,-0.010160567881814261,-0.01655132640003674,-0.01655132640003674,-0.01655132640003674,-0.01655132640003674,-0.01655132640003674,-0.01655132640003674,-0.01655132640003674,-0.01655132640003674
2012-06-12,0.0072937960138008354,0.006859820324255897,0.006425844634710959,0.0072937960138008354,0.0072937960138008354,0.0072937960138008354,0.0072937960138008354,0.0072937960138008354,0.0072937960138008354,0.0072937960138008354,0.0072937960138008354
2012-06-13,-0.003622249745404938,-0.0018296086650988904,-3.696758479284235e-05,-0.003622249745404938,-0.003622249745404938,-0.003622249745404938,-0.003622249745404938,-0.003622249745404938,-0.003622249745404938,-0.003622249745404938,-0.003622249745404938
2012-06-14,0.01649164041919216,0.014397322653939008,0.01230300488868586,0.01649164041919216,0.01649164041919216,0.01649164041919216,0.01649164041919216,0.01649164041919216,0.01649164041919216,0.01649164041919216,0.01649164041919216
2012-06-15,0.015378293627763964,0.014022612503822439,0.012666931379880918,0.015378293627763964,0.015378293627763964,0.015378293627763964,0.015378293627763964,0.015378293627763964,0.015378293627763964,0.015378293627763964,0.015378293627763964
2012-06-18,0.017135913092549537,0.014154141458688539,0.011172369824827543,0.017135913092549537,0.017135913092549537,0.017135913092549537,0.017135913092549537,0.017135913092549537,0.017135913092549537,0.017135913092549537,0.017135913092549537
2012-06-19,-0.0012563313999545645,-0.0018562475430484778,-0.002456163686142391,-0.0012563313999545645,-0.0012563313999545645,-0.0012563313999545645,-0.0012563313999545645,-0.0012563313999545645,-0.0012563313999545645,-0.0012563313999545645,-0.0012563313999545645
2012-06-20,0.003042189174921998,0.0016218362739256593,0.00020148337292932037,0.003042189174921998,0.003042189174921998,0.003042189174921998,0.003042189174921998,0.003042189174921998,0.003042189174921998,0.003042189174921998,0.003042189174921998
2012-06-21,-0.04207889305468951,-0.03780507009063693,-0.03353124712658435,-0.04207889305468951,-0.04207889305468951,-0.04207889305468951,-0.04207889305468951,-0.04207889305468951,-0.04207889305468951,-0.04207889305468951,-0.04207889305468951
2012-06-22,0.01335692953390548,0.009904332009092466,0.006451734484279448,0.01335692953390548,0.01335692953390548,0.01335692953390548,0.01335692953390548,0.01335692953390548,0.01335692953390548,0.01335692953390548,0.01335692953390548
2012-06-25,-0.0016318145753325495,0.0009929673067059532,0.0036177491887444567,-0.0016318145753325495,-0.0016318145753325495,-0.0016318145753325495,-0.0016318145753325495,-0.0016318145753325495,-0.0016318145753325495,-0.0016318145753325495,-0.0016318145753325495
2012-06-26,-0.0011635173208330042,-0.002235357024647243,-0.0033071967284614818,-0.0011635173208330042,-0.0011635173208330042,-0.0011635173208330042,-0.0011635173208330042,-0.0011635173208330042,-0.0011635173208330042,-0.0011635173208330042,-0.0011635173208330042
2012-06-27,0.0031047249692144267,0.0034198513517685477,0.003734977734322669,0.0031047249692144267,0.0031047249692144267,0.0031047249692144267,0.0031047249692144267,0.0031047249692144267,0.0031047249692144267,0.0031047249692144267,0.0031047249692144267
