date,rolling_beta
2007-11-13,0.5873275570228409
2007-11-14,0.5839063145437359
2007-11-15,0.6040194719273082
2007-11-16,0.6022717491209312
2007-11-19,0.584034363662026
2007-11-20,0.594004241336078
2007-11-21,0.588752198536237
2007-11-23,0.6293843143758812
2007-11-26,0.6012068209596559
2007-11-27,0.575968813232369
2007-11-28,0.5172864204608352
2007-11-29,0.5141163047469236
2007-11-30,0.5020338529461225
2007-12-03,0.4987116273605678
2007-12-04,0.4951052586379968
2007-12-05,0.468415507312019
2007-12-06,0.4718114335987978
2007-12-07,0.4759521480538189
2007-12-10,0.4773127347375395
2007-12-11,0.4618606685518819
2007-12-12,0.4688470938875984
2007-12-13,0.47834620754218804
2007-12-14,0.48458876644157384
2007-12-17,0.47895230207528217
2007-12-18,0.48873307556635864
2007-12-19,0.4872961611855431
2007-12-20,0.4876395009798295
2007-12-21,0.47071630285214244
2007-12-24,0.4680588900293399
2007-12-26,0.4530008320546259
2007-12-27,0.43568216536390303
2007-12-28,0.4255425682588445
2007-12-31,0.42065146095694883
2008-01-02,0.40421278966619983
2008-01-03,0.4040045181015369
2008-01-04,0.45136482298267094
2008-01-07,0.4508080180683753
2008-01-08,0.4519695122844148
2008-01-09,0.45605545722050694
2008-01-10,0.4539217439959906
2008-01-11,0.44915446697215433
2008-01-14,0.4542628244946969
2008-01-15,0.45657332537319145
2008-01-16,0.4835352672737033
2008-01-17,0.4743527135942839
2008-01-18,0.4732415866809262
2008-01-22,0.4647614533087018
2008-01-23,0.45230676507717016
2008-01-24,0.4392829036160977
2008-01-25,0.4302339884227585
2008-01-28,0.4451217685427762
2008-01-29,0.4401897684100622
2008-01-30,0.42746939388363225
2008-01-31,0.4439600763514056
2008-02-01,0.4277983625370862
2008-02-04,0.4169386060685722
2008-02-05,0.4349672368581575
2008-02-06,0.43321776767866654
2008-02-07,0.435604525725943
2008-02-08,0.40583819499305424
2008-02-11,0.3980786679620526
2008-02-12,0.38538434182957454
2008-02-13,0.36388038008152573
2008-02-14,0.3764951402481866
2008-02-15,0.37477513907818416
2008-02-19,0.37071413671187803
2008-02-20,0.3779037293368706
2008-02-21,0.3518007445990792
2008-02-22,0.3639104360687464
2008-02-25,0.36020668226260594
2008-02-26,0.3781048256497703
2008-02-27,0.3775652497908228
2008-02-28,0.36888559257359804
2008-02-29,0.35149896418013993
2008-03-03,0.35318808135437535
2008-03-04,0.36774057343619415
2008-03-05,0.37261747313605353
2008-03-06,0.409144015402445
2008-03-07,0.4140293911298471
2008-03-10,0.42977474293249995
2008-03-11,0.4171873345513738
2008-03-12,0.4112517474645123
2008-03-13,0.4027134120822562
2008-03-14,0.39619737951087713
2008-03-17,0.38316461334504054
2008-03-18,0.3368010681417619
2008-03-19,0.3657878434896994
2008-03-20,0.34633092174630903
2008-03-24,0.33107132471853645
2008-03-25,0.33465288799300863
2008-03-26,0.3404968369386634
2008-03-27,0.345965003627951
2008-03-28,0.3456675739002825
2008-03-31,0.3517525656882843
2008-04-01,0.30956503145312103
2008-04-02,0.2756806670789898
2008-04-03,0.2757774154313201
2008-04-04,0.2734767092524306
2008-04-07,0.26888149711139925
2008-04-08,0.2703533965074423
2008-04-09,0.26498114357931973
2008-04-10,0.25697038711768855
2008-04-11,0.24973080550199311
2008-04-14,0.24523789050681324
2008-04-15,0.24647641439109574
2008-04-16,0.2519615378019631
2008-04-17,0.2597063471408664
2008-04-18,0.24837302396276315
2008-04-21,0.25015979628078255
2008-04-22,0.2560738238789111
2008-04-23,0.2296698928195621
2008-04-24,0.22530610772542006
2008-04-25,0.2139602462271814
2008-04-28,0.18604055067463388
2008-04-29,0.1912341866456502
2008-04-30,0.17839449529911205
2008-05-01,0.14400110532762062
2008-05-02,0.14673893868410115
2008-05-05,0.1442684748084438
2008-05-06,0.15692316215520014
2008-05-07,0.1757073362884241
2008-05-08,0.18169128099076082
2008-05-09,0.18583664315257167
2008-05-12,0.1686785186687092
2008-05-13,0.16840033399885812
2008-05-14,0.16706118991901858
2008-05-15,0.1773942370420718
2008-05-16,0.18225267763234254
2008-05-19,0.18317527614177817
2008-05-20,0.18710355821490243
2008-05-21,0.18284050042736205
2008-05-22,0.18036922512689796
2008-05-23,0.18421886096820564
2008-05-27,0.188186045358633
2008-05-28,0.18229686735545292
2008-05-29,0.16990367673172763
2008-05-30,0.16447798694992977
2008-06-02,0.12481368197440351
2008-06-03,0.11836266933555888
2008-06-04,0.11219446460124509
2008-06-05,0.11008458250351529
2008-06-06,0.17144047163746448
2008-06-09,0.16892207177209245
2008-06-10,0.18845585940047777
2008-06-11,0.1932156184639262
2008-06-12,0.20252900796581078
2008-06-13,0.1580498122992162
2008-06-16,0.18144502834039025
2008-06-17,0.19741826800723528
2008-06-18,0.18320161394354173
2008-06-19,0.18960881896206527
2008-06-20,0.18082458558959819
2008-06-23,0.18962854577831204
2008-06-24,0.1869020240853167
2008-06-25,0.26622240768883076
2008-06-26,0.2406759494913719
2008-06-27,0.23876773565123105
2008-06-30,0.23772826337228634
2008-07-01,0.24350246454569174
2008-07-02,0.2522297791423682
2008-07-03,0.2697023437309012
2008-07-07,0.2791355320315754
2008-07-08,0.2998552279073267
2008-07-09,0.2937685225047853
2008-07-10,0.3091164875457473
2008-07-11,0.3044360025873049
2008-07-14,0.293584812918295
2008-07-15,0.3170717582971015
2008-07-16,0.24812860132024772
2008-07-17,0.24677210971092275
2008-07-18,0.2497412809684259
2008-07-21,0.2697706533346043
2008-07-22,0.26117266533076156
2008-07-23,0.250778812892546
2008-07-24,0.20885302156483537
2008-07-25,0.2102396520554589
2008-07-28,0.18583795880102028
2008-07-29,0.15434329694349302
2008-07-30,0.1530484410273001
2008-07-31,0.12079519237532037
2008-08-01,0.09870615969061544
2008-08-04,0.11120663810423705
2008-08-05,0.1353492530757826
2008-08-06,0.13458050677128747
2008-08-07,0.1488431441209304
2008-08-08,0.16851181194914677
2008-08-11,0.12176858465860539
2008-08-12,0.11727694558309218
2008-08-13,0.11568974022036539
2008-08-14,0.12186410892173904
2008-08-15,0.12389779674892239
2008-08-18,0.12135005901937412
2008-08-19,0.13289666561853683
2008-08-20,0.15030684711287756
2008-08-21,0.16311353041162033
2008-08-22,0.17303261050640625
2008-08-25,0.15219300458702245
2008-08-26,0.1507992898089325
2008-08-27,0.15009458383572763
2008-08-28,0.1619603068681876
2008-08-29,0.1409110046213829
2008-09-02,0.10186543254726524
2008-09-03,0.10262288130194977
2008-09-04,0.1314734959636482
2008-09-05,0.13331375798961356
2008-09-08,0.15348906335655882
2008-09-09,0.18094804051310193
2008-09-10,0.17241243654373062
2008-09-11,0.16964245109549037
2008-09-12,0.1773782473899519
2008-09-15,0.07688757699716084
2008-09-16,0.07835074424881364
2008-09-17,-0.01865716449322521
2008-09-18,-0.03459263683422183
2008-09-19,-0.022530492116812427
2008-09-22,-0.019650827670974903
2008-09-23,-0.008830058819389794
2008-09-24,-0.0089153950221038
2008-09-25,-0.0028985257427400217
2008-09-26,-0.012356962745806761
2008-09-29,0.010465058812070067
2008-09-30,-0.02046316476763084
2008-10-01,-0.030823781864381058
2008-10-02,0.008928508183596903
2008-10-03,0.004196832383818189
2008-10-06,-0.0010658687602457491
2008-10-07,0.018659750535028795
2008-10-08,0.02001730053129566
2008-10-09,0.06559558835954601
2008-10-10,0.08766446789826002
2008-10-13,0.1340424077846841
2008-10-14,0.13308078330939405
2008-10-15,0.13421329582017538
2008-10-16,0.12676475226623854
2008-10-17,0.13162693326464808
2008-10-20,0.14587478444519228
2008-10-21,0.15067999949063998
2008-10-22,0.15706327269706002
2008-10-23,0.1586886423315228
2008-10-24,0.1656033059328018
2008-10-27,0.16680297620294846
2008-10-28,0.1919403691641306
2008-10-29,0.18998235618211276
2008-10-30,0.18746347177231
2008-10-31,0.18276342186423028
2008-11-03,0.18008487014589297
2008-11-04,0.1921227651049258
2008-11-05,0.19479989156124117
2008-11-06,0.1950285324691452
2008-11-07,0.1952891404767569
2008-11-10,0.1947508532531227
2008-11-11,0.19553797834078995
2008-11-12,0.19564924300424982
2008-11-13,0.18846106117368214
2008-11-14,0.18103377997967784
2008-11-17,0.1808219682495727
2008-11-18,0.1834319050710894
2008-11-19,0.17371715274242022
2008-11-20,0.15352349921616237
2008-11-21,0.1573938839387561
2008-11-24,0.1563244973078347
2008-11-25,0.1590818687362313
2008-11-26,0.16005479915259704
2008-11-28,0.1588525822970357
2008-12-01,0.16129161464716288
2008-12-02,0.16099037128462754
2008-12-03,0.1577806202364884
2008-12-04,0.15868880722655299
2008-12-05,0.15701727820879713
2008-12-08,0.15756039915852438
2008-12-09,0.16553744570084986
2008-12-10,0.16650176358073757
2008-12-11,0.17770089853937016
2008-12-12,0.182558135784374
2008-12-15,0.18345160819507464
2008-12-16,0.18957596792839387
2008-12-17,0.18818286587656605
2008-12-18,0.18772880178453932
2008-12-19,0.18699584195529187
2008-12-22,0.18688824193775366
2008-12-23,0.18942656997255033
2008-12-24,0.19731067555334766
2008-12-26,0.19807724970884877
2008-12-29,0.19220713568790476
2008-12-30,0.19469119773115381
2008-12-31,0.19489417754348767
2009-01-02,0.1936320048043299
2009-01-05,0.19281649235123152
2009-01-06,0.18629003823744833
2009-01-07,0.17959188714893173
2009-01-08,0.1762264527879721
2009-01-09,0.17627347255001813
2009-01-12,0.1800434963370937
2009-01-13,0.18929400298986762
2009-01-14,0.18697264469635788
2009-01-15,0.18087042222696634
2009-01-16,0.17758473986913087
2009-01-20,0.17071600301041082
2009-01-21,0.16171104689269256
2009-01-22,0.15640025730540644
2009-01-23,0.1540328758194725
2009-01-26,0.1271693426413743
2009-01-27,0.1275390182832024
2009-01-28,0.12743205602331445
2009-01-29,0.14276600165435058
2009-01-30,0.14419161367380665
2009-02-02,0.1348857157770432
2009-02-03,0.12673214725387366
2009-02-04,0.12135665180551067
2009-02-05,0.12345705606838786
2009-02-06,0.12628497905170688
2009-02-09,0.12395819979237736
2009-02-10,0.1111004298315329
2009-02-11,0.12047194789782134
2009-02-12,0.12857507785083105
2009-02-13,0.13020219281833295
2009-02-17,0.116273034478225
2009-02-18,0.12775366769633595
2009-02-19,0.1720201657431711
2009-02-20,0.16194446263741938
2009-02-23,0.16663876321318316
2009-02-24,0.1533934562390831
2009-02-25,0.1539712993450095
2009-02-26,0.15550309198930543
2009-02-27,0.1495253717507281
2009-03-02,0.15742244610262235
2009-03-03,0.16028435377850458
2009-03-04,0.159693712448729
2009-03-05,0.15472469808804787
2009-03-06,0.15138777468577638
2009-03-09,0.15811296565460176
2009-03-10,0.1324729918072599
2009-03-11,0.13639024496070776
2009-03-12,0.1551556251366296
2009-03-13,0.1588427271854066
2009-03-16,0.13655605285902292
2009-03-17,0.13775683380220022
2009-03-18,0.16114247701906076
2009-03-19,0.16006812908351786
2009-03-20,0.1639397228518988
2009-03-23,0.15826289956296222
2009-03-24,0.1574992647001813
2009-03-25,0.15430148574048289
2009-03-26,0.15850841357453843
2009-03-27,0.1481721778115131
2009-03-30,0.14838800896142015
2009-03-31,0.15320952753069914
2009-04-01,0.15814756869229657
2009-04-02,0.15613210993343737
2009-04-03,0.15099255182350274
2009-04-06,0.1529758215481896
2009-04-07,0.15308499985865898
2009-04-08,0.1528716590516224
2009-04-09,0.14971442387360653
2009-04-13,0.15228102300186663
2009-04-14,0.1529921918485512
2009-04-15,0.15309048691660612
2009-04-16,0.15598240885026982
2009-04-17,0.1695360399912095
2009-04-20,0.15504641042400155
2009-04-21,0.15215024238853336
2009-04-22,0.15254577535779257
2009-04-23,0.15065473894804599
2009-04-24,0.1535954955035708
2009-04-27,0.13721405524040095
2009-04-28,0.13681750497048425
2009-04-29,0.12848907660472378
2009-04-30,0.12876003341611716
2009-05-01,0.12890900041423675
2009-05-04,0.1435346370712371
2009-05-05,0.13950698016533714
2009-05-06,0.14368785655182836
2009-05-07,0.16244708219228685
2009-05-08,0.16770249048719235
2009-05-11,0.16525144596601732
2009-05-12,0.1603889616066786
2009-05-13,0.18218236112515016
2009-05-14,0.18294954768859686
2009-05-15,0.17847610320389598
2009-05-18,0.17362620538634857
2009-05-19,0.17629787422197002
2009-05-20,0.18176578540172775
2009-05-21,0.18177819614145413
2009-05-22,0.17597350728548466
2009-05-26,0.1584340466026677
2009-05-27,0.1502273793369924
2009-05-28,0.15161638394211474
2009-05-29,0.16669988189095314
2009-06-01,0.18420822110630852
2009-06-02,0.1837847702404605
2009-06-03,0.18458597182014894
2009-06-04,0.2188202699128377
2009-06-05,0.2236894414528281
2009-06-08,0.20790197545927322
2009-06-09,0.20826502971072913
2009-06-10,0.20687460681824646
2009-06-11,0.21237188015688854
2009-06-12,0.19106740880358342
2009-06-15,0.19829135527897024
2009-06-16,0.182588135805824
2009-06-17,0.19954372555952124
2009-06-18,0.19929187158749662
2009-06-19,0.2012592524627334
2009-06-22,0.20731893239979485
2009-06-23,0.2118063844331882
2009-06-24,0.2222646504402371
2009-06-25,0.23834679835617056
2009-06-26,0.2311383987914318
2009-06-29,0.2395631335781415
2009-06-30,0.2466986824721225
2009-07-01,0.24029907030527708
2009-07-02,0.25935001779002836
2009-07-06,0.256656122882063
2009-07-07,0.27909513944536735
2009-07-08,0.27959605624808426
2009-07-09,0.2803301255519588
2009-07-10,0.2794336711769146
2009-07-13,0.2972803073487441
2009-07-14,0.2983619083722914
2009-07-15,0.3456343875933086
2009-07-16,0.35739760743262683
2009-07-17,0.3583438599261203
2009-07-20,0.36516502972923626
2009-07-21,0.37472896520188537
2009-07-22,0.3772293046639367
2009-07-23,0.3557498560940452
2009-07-24,0.387015286163024
2009-07-27,0.38402355114890413
2009-07-28,0.3855982156824429
2009-07-29,0.3548589430142401
2009-07-30,0.3660309759724107
2009-07-31,0.3583715095467165
2009-08-03,0.36280009059946866
2009-08-04,0.35377435410294156
2009-08-05,0.3662882584681867
2009-08-06,0.37235932352497547
2009-08-07,0.4030689665215744
2009-08-10,0.4045803435026959
2009-08-11,0.40381297192648424
2009-08-12,0.45922521123859067
2009-08-13,0.46639755396280885
2009-08-14,0.47984451667559913
2009-08-17,0.4816599914346995
2009-08-18,0.4800630057738011
2009-08-19,0.5474008442203451
2009-08-20,0.5437636756515678
2009-08-21,0.5277594132501143
2009-08-24,0.4806586138595487
2009-08-25,0.4964561180948793
2009-08-26,0.49509389059122205
2009-08-27,0.48007353628267
2009-08-28,0.47241794705944823
2009-08-31,0.4649563858536365
2009-09-01,0.4901281174132067
2009-09-02,0.48085936299500603
2009-09-03,0.4873457586441408
2009-09-04,0.4897348232367131
2009-09-08,0.4906885275364907
2009-09-09,0.492494759884912
2009-09-10,0.5299403153485717
2009-09-11,0.5272869722211748
2009-09-14,0.5285528440492445
2009-09-15,0.52813151136303
2009-09-16,0.53845425860932
2009-09-17,0.5409371455486458
2009-09-18,0.5483498571829797
2009-09-21,0.5324298497276027
2009-09-22,0.5357821160452613
2009-09-23,0.5493969975178427
2009-09-24,0.5465941059225812
2009-09-25,0.5401417723044066
2009-09-28,0.5203035983778721
2009-09-29,0.5158379448496235
2009-09-30,0.515303251002317
2009-10-01,0.6049534041115248
2009-10-02,0.6057417467530932
2009-10-05,0.6369231409850065
2009-10-06,0.6920782011914496
2009-10-07,0.6977218050154698
2009-10-08,0.7672249222704733
2009-10-09,0.7543365733441801
2009-10-12,0.7513476795741924
2009-10-13,0.7385924887078015
2009-10-14,0.7043524672951268
2009-10-15,0.7009814522189622
2009-10-16,0.7599257329986882
2009-10-19,0.7671392550046833
2009-10-20,0.7748699574556439
2009-10-21,0.7752890542770597
2009-10-22,0.7685589682077966
2009-10-23,0.7592704084714522
2009-10-26,0.7850111658697257
2009-10-27,0.7680096776554189
2009-10-28,0.7293678923774889
2009-10-29,0.6829722124437994
2009-10-30,0.5763785623883054
2009-11-02,0.5873135382287048
2009-11-03,0.5926908513775073
2009-11-04,0.5989937608044752
2009-11-05,0.6157834014937894
2009-11-06,0.6089615074338602
2009-11-09,0.6186794410276537
2009-11-10,0.6189873698795826
2009-11-11,0.626420458401546
2009-11-12,0.6401810755496953
2009-11-13,0.6474507949217256
2009-11-16,0.6875397084050333
2009-11-17,0.6874466559953556
2009-11-18,0.6887969160732405
2009-11-19,0.6868895546455189
2009-11-20,0.6884419347895676
2009-11-23,0.6914695559294824
2009-11-24,0.6921273683742185
2009-11-25,0.670317346821211
2009-11-27,0.6759764209667528
2009-11-30,0.6669725692126302
2009-12-01,0.6826578555407182
2009-12-02,0.6863896892268646
2009-12-03,0.7030993594307522
2009-12-04,0.669175567544596
2009-12-07,0.6714750373037616
2009-12-08,0.7009652253799996
2009-12-09,0.6985281804407257
2009-12-10,0.6877466617649731
2009-12-11,0.6814036355799994
2009-12-14,0.685398816410098
2009-12-15,0.6879536998845275
2009-12-16,0.6841374118015976
2009-12-17,0.6938876116941244
2009-12-18,0.6920568516969369
2009-12-21,0.6630614723293704
2009-12-22,0.6674436127467682
2009-12-23,0.6670546410286812
2009-12-24,0.6702994815971087
2009-12-28,0.5859775558988094
2009-12-29,0.5804677761590387
2009-12-30,0.5373489723785388
2009-12-31,0.4846149770994823
2010-01-04,0.5451525770222015
2010-01-05,0.5417831357117331
2010-01-06,0.5606202337900209
2010-01-07,0.5583348166272675
2010-01-08,0.5628713627457496
2010-01-11,0.5938525424785459
2010-01-12,0.5962636880432736
2010-01-13,0.5914443780030658
2010-01-14,0.5819525148102919
2010-01-15,0.581095727551939
2010-01-19,0.5715172269457816
2010-01-20,0.5860849316711657
2010-01-21,0.5925619921166091
2010-01-22,0.5790447276920553
2010-01-25,0.5899932345657852
2010-01-26,0.6204412982731908
2010-01-27,0.6697414273786011
2010-01-28,0.853263387390748
2010-01-29,0.8288593961191784
2010-02-01,0.8310156517878761
2010-02-02,0.8328118077453879
2010-02-03,0.8392876244542505
2010-02-04,0.8857380877915999
2010-02-05,0.8794496940780432
2010-02-08,0.8805785603616104
2010-02-09,0.860614973860061
2010-02-10,0.8542047532871874
2010-02-11,0.8490540876845039
2010-02-12,0.8156103249730277
2010-02-16,0.8454877274363439
2010-02-17,0.8337770380143082
2010-02-18,0.8485104602308993
2010-02-19,0.8524008949326691
2010-02-22,0.8490819015177208
2010-02-23,0.8260275600855401
2010-02-24,0.8113729031281428
2010-02-25,0.8377925048571863
2010-02-26,0.8370249930724224
2010-03-01,0.8192936809586281
2010-03-02,0.8181810603127655
2010-03-03,0.8134143831448902
2010-03-04,0.8454631491946362
2010-03-05,0.8444665079876651
2010-03-08,0.8248772107254038
2010-03-09,0.8269040528315634
2010-03-10,0.8280890249798945
2010-03-11,0.8364342799548414
2010-03-12,0.8318784904844535
2010-03-15,0.8286365543808915
2010-03-16,0.8445513062870916
2010-03-17,0.8263272305992212
2010-03-18,0.8237524504828415
2010-03-19,0.882127446325387
2010-03-22,0.8859527189826342
2010-03-23,0.8759174529848207
2010-03-24,0.9039893977450767
2010-03-25,0.9072345968706542
2010-03-26,0.9093209813911148
2010-03-29,0.9002650565873105
2010-03-30,0.9062609976848894
2010-03-31,0.8421703446628771
2010-04-01,0.852943981562681
2010-04-05,0.8610797270851176
2010-04-06,0.8625048764712018
2010-04-07,0.8549214165444559
2010-04-08,0.8552655189845662
2010-04-09,0.8753127845963325
2010-04-12,0.8897594658523341
2010-04-13,0.8878219258101997
2010-04-14,0.8793604364808034
2010-04-15,0.8889381008077001
2010-04-16,0.8937707228078932
2010-04-19,0.9040774907955874
2010-04-20,0.9332881110790855
2010-04-21,0.92917783345158
2010-04-22,0.9276242627454055
2010-04-23,0.9318546508634339
2010-04-26,0.9271824067978116
2010-04-27,0.6955980798038186
2010-04-28,0.6542469851849484
2010-04-29,0.6477429812165774
2010-04-30,0.5671194475023976
2010-05-03,0.40044921758335533
2010-05-04,0.4647963400265997
2010-05-05,0.45628390852214745
2010-05-06,0.3483821665937606
2010-05-07,0.39111047258782916
2010-05-10,0.3421239927278794
2010-05-11,0.3387864841789993
2010-05-12,0.3044262238811706
2010-05-13,0.3190257391641916
2010-05-14,0.3076284336039806
2010-05-17,0.307188819595961
2010-05-18,0.2939564153674319
2010-05-19,0.3110410193224924
2010-05-20,0.3106860888222353
2010-05-21,0.30864029564548356
2010-05-24,0.30708363535396516
2010-05-25,0.29853141069733596
2010-05-26,0.29611432644660285
2010-05-27,0.26544467345137557
2010-05-28,0.2678454407579626
2010-06-01,0.252814357745888
2010-06-02,0.25291554451386816
2010-06-03,0.24741727370518957
2010-06-04,0.23513288357169432
2010-06-07,0.22344388137428717
2010-06-08,0.21944654096883945
2010-06-09,0.2209289922345761
2010-06-10,0.17968618136900913
2010-06-11,0.18554016954150512
2010-06-14,0.18505294519315635
2010-06-15,0.19311697668544184
2010-06-16,0.19304695973533154
2010-06-17,0.19748668138630823
2010-06-18,0.18910918989784428
2010-06-21,0.19221604038603937
2010-06-22,0.18434462673611834
2010-06-23,0.18831227385492524
2010-06-24,0.1911168329845345
2010-06-25,0.1955233218709103
2010-06-28,0.18896888698251696
2010-06-29,0.1746099730441295
2010-06-30,0.1711909330749925
2010-07-01,0.17467119460777764
2010-07-02,0.1734630179224676
2010-07-06,0.16521050060226994
2010-07-07,0.18450459228838476
2010-07-08,0.18276403688547835
2010-07-09,0.18389383181889915
2010-07-12,0.18253882322384857
2010-07-13,0.17366487794366753
2010-07-14,0.17451410418142851
2010-07-15,0.170634439505278
2010-07-16,0.18750262018635147
2010-07-19,0.18528438160830402
2010-07-20,0.18756254804024394
2010-07-21,0.18548984120873913
2010-07-22,0.21613460037213866
2010-07-23,0.21683342525891286
2010-07-26,0.20674988913354647
2010-07-27,0.215709370210087
2010-07-28,0.20681779253432583
2010-07-29,0.1887573240009277
2010-07-30,0.19078867356808224
2010-08-02,0.222579209229455
2010-08-03,0.2057191843332512
2010-08-04,0.20079697820390927
2010-08-05,0.20136301392784212
2010-08-06,0.19730605215396305
2010-08-09,0.19222080335345082
2010-08-10,0.1973448493581097
2010-08-11,0.19899131721209098
2010-08-12,0.20352782832701627
2010-08-13,0.19464462742282626
2010-08-16,0.1837472495185646
2010-08-17,0.17994908535382323
2010-08-18,0.18019655691917746
2010-08-19,0.17277131208516602
2010-08-20,0.17410700158870762
2010-08-23,0.19178820885672462
2010-08-24,0.18697333575773656
2010-08-25,0.18801167241649486
2010-08-26,0.18439698412742195
2010-08-27,0.1747987850646829
2010-08-30,0.18425748666910882
2010-08-31,0.19844217138197784
2010-09-01,0.19867633247736188
2010-09-02,0.19697864557671516
2010-09-03,0.23440313587715164
2010-09-07,0.22140692865527728
2010-09-08,0.21990483729869997
2010-09-09,0.19408719955571707
2010-09-10,0.19283479925552283
2010-09-13,0.19649655496086638
2010-09-14,0.19575507031248535
2010-09-15,0.1854503668702375
2010-09-16,0.19895781618802322
2010-09-17,0.19902874036991258
2010-09-20,0.20780020301025165
2010-09-21,0.19971718675027636
2010-09-22,0.19715364179785935
2010-09-23,0.21585912652007366
2010-09-24,0.19885327696659585
2010-09-27,0.1734327532521631
2010-09-28,0.17925265483241598
2010-09-29,0.18328118610059932
2010-09-30,0.15271991468113463
2010-10-01,0.15929497140168092
2010-10-04,0.17384715880887783
2010-10-05,0.24607244739701856
2010-10-06,0.2464038217519913
2010-10-07,0.2514477362881556
2010-10-08,0.2561696569946317
2010-10-11,0.21004756256042395
2010-10-12,0.21350044954295186
2010-10-13,0.21908861604287838
2010-10-14,0.2278335736477353
2010-10-15,0.23715156984973906
2010-10-18,0.2582776965253318
2010-10-19,0.3526701460353824
2010-10-20,0.3587062944853418
2010-10-21,0.36306215779061457
2010-10-22,0.36503922539873546
2010-10-25,0.36797367133714715
2010-10-26,0.3520117800522122
2010-10-27,0.36036968482583726
2010-10-28,0.35412773416300897
2010-10-29,0.3545397322290138
2010-11-01,0.3571497667541055
2010-11-02,0.3707546888199813
2010-11-03,0.3694571563370343
2010-11-04,0.5327567940291112
2010-11-05,0.5396726195231822
2010-11-08,0.5443716070323066
2010-11-09,0.6054974058838908
2010-11-10,0.6295057217715684
2010-11-11,0.6292249357269464
2010-11-12,0.7595183381779369
2010-11-15,0.7705661103959467
2010-11-16,0.7478605884818862
2010-11-17,0.7878511053865674
2010-11-18,0.8094809007673137
2010-11-19,0.8228267391788049
2010-11-22,0.8821950002650027
2010-11-23,0.8641887791482394
2010-11-24,0.8015720423244567
2010-11-26,0.8923300297707766
2010-11-29,0.8914681333236903
2010-11-30,0.891716960051009
2010-12-01,0.9344868122828971
2010-12-02,0.9418584583362036
2010-12-03,0.9590868688038392
2010-12-06,0.9586152338992596
2010-12-07,0.9755935106346623
2010-12-08,0.9808832743986435
2010-12-09,0.9864478445833817
2010-12-10,0.9781576524114105
2010-12-13,0.9769734666669119
2010-12-14,0.9962554607034265
2010-12-15,1.029890029917946
2010-12-16,1.0427863483482886
2010-12-17,1.061085329571666
2010-12-20,1.2165856514361635
2010-12-21,1.243716482339211
2010-12-22,1.2345406913553778
2010-12-23,1.2335084749022354
2010-12-27,1.2331115145090472
2010-12-28,1.2325376215234198
2010-12-29,1.2293452731203223
2010-12-30,1.1668799727487023
2010-12-31,1.1582509446513451
2011-01-03,1.1422647523111835
2011-01-04,1.1506104086108508
2011-01-05,1.1473443664310088
2011-01-06,1.159479402223596
2011-01-07,1.147050017926918
2011-01-10,1.142812470411953
2011-01-11,1.1380820291924874
2011-01-12,1.1208910032713622
2011-01-13,1.0251901190285106
2011-01-14,0.9958668805817412
2011-01-18,0.9945612670504965
2011-01-19,0.9694204763561739
2011-01-20,0.9959522092974831
2011-01-21,0.991253678804387
2011-01-24,0.9651035248409565
2011-01-25,0.9702770196748403
2011-01-26,0.9578751711926758
2011-01-27,0.9484338826221835
2011-01-28,0.7338954602642122
2011-01-31,0.70701734652697
2011-02-01,0.5921268220449191
2011-02-02,0.592817538455283
2011-02-03,0.5998657965369755
2011-02-04,0.5309165395170324
2011-02-07,0.5338323070917647
2011-02-08,0.5398640568145812
2011-02-09,0.4146742694720918
2011-02-10,0.39463592261444075
2011-02-11,0.3969771771489589
2011-02-14,0.39552624611051285
2011-02-15,0.3293169249592273
2011-02-16,0.3263930546542608
2011-02-17,0.33332813802666034
2011-02-18,0.3932930096039371
2011-02-22,0.4860483899503915
2011-02-23,0.50567150738395
2011-02-24,0.5201538732497184
2011-02-25,0.5769170419394828
2011-02-28,0.5161963219216582
2011-03-01,0.5309181484194411
2011-03-02,0.5217658419225853
2011-03-03,0.5638948650694848
2011-03-04,0.5620066227486386
2011-03-07,0.5980623813901184
2011-03-08,0.596754816164529
2011-03-09,0.5988637814870742
2011-03-10,0.623769177774051
2011-03-11,0.6203728005479553
2011-03-14,0.597860075487334
2011-03-15,0.6231381667071887
2011-03-16,0.6117301967586514
2011-03-17,0.6109086778847227
2011-03-18,0.6145066917992945
2011-03-21,0.6236937723590403
2011-03-22,0.622259399649711
2011-03-23,0.6244860748428037
2011-03-24,0.6101527636878674
2011-03-25,0.6049623860142131
2011-03-28,0.6070728491859054
2011-03-29,0.6063875007811905
2011-03-30,0.6267912845707986
2011-03-31,0.6187043069183915
2011-04-01,0.6169722629383496
2011-04-04,0.6119709723080273
2011-04-05,0.6067785148045248
2011-04-06,0.6059992998544192
2011-04-07,0.6077034214648421
2011-04-08,0.6095803903079676
2011-04-11,0.6150670902597002
2011-04-12,0.626968982169855
2011-04-13,0.6274324484129022
2011-04-14,0.6276280367307124
2011-04-15,0.6248953656318624
2011-04-18,0.6157877880576145
2011-04-19,0.6218953935502167
2011-04-20,0.6113716203420748
2011-04-21,0.6212343249611806
2011-04-25,0.6301283165059868
2011-04-26,0.7418083371684776
2011-04-27,0.7676392388456512
2011-04-28,0.7125735206838267
2011-04-29,0.7156011155129685
2011-05-02,0.7233202186849211
2011-05-03,0.7395567114440178
2011-05-04,0.7743528915839596
2011-05-05,0.8370781657316197
2011-05-06,0.8517301948495262
